,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
88,72,0.00625,11,1,tensor(204.6501),121.0,11,11,23,103,5,5,0,0,10,9,0,0,2,10,61.5,59.35533845424652,False,0,0,11,11,121,93.0,0.5082644628099173,0.6612903225806451,5.0,4.5,6.726912021636963,4.424483924742312,0.8086527755016298,6.819705142371763
89,73,0.00625,11,1,tensor(204.6501),121.0,11,11,23,386,5,5,0,0,10,9,0,0,2,10,62.5,60.18376553058624,False,0,0,11,11,121,94.5,0.5165289256198347,0.6613756613756614,5.0,4.5,6.726912021636963,4.460310290381928,0.8075837099438018,6.83960469980947
90,73,0.00625,11,1,tensor(204.6501),121.0,11,11,22,386,5,5,0,0,10,9,0,0,2,10,62.5,60.18376553058624,False,0,0,11,11,121,94.5,0.5165289256198347,0.6613756613756614,5.0,4.5,6.726912021636963,4.460310290381928,0.8075837099438018,6.83960469980947
91,74,0.00625,11,1,tensor(204.6501),121.0,11,11,22,33,5,5,0,0,10,9,0,0,2,10,62.5,62.18376553058624,False,0,0,11,11,121,95.5,0.5165289256198347,0.6544502617801047,5.0,4.5,6.726912021636963,4.460310290381928,0.8112003443184733,6.881430566237631
92,74,0.00625,11,1,tensor(204.6501),121.0,11,11,21,33,5,5,0,0,10,9,0,0,2,10,62.5,62.18376553058624,False,0,0,11,11,121,95.5,0.5165289256198347,0.6544502617801047,5.0,4.5,6.726912021636963,4.460310290381928,0.8112003443184733,6.881430566237631
93,75,0.00625,11,1,tensor(204.6501),121.0,11,11,21,225,5,5,0,0,10,9,0,0,2,10,63.0,62.76955199241638,False,0,0,11,11,121,95.5,0.5206611570247934,0.6596858638743456,5.0,4.5,6.726912021636963,4.478115991081385,0.817009941778553,6.9007958911045595
94,75,0.00625,11,1,tensor(204.6501),121.0,11,11,20,225,5,5,0,0,10,9,0,0,2,10,63.0,62.76955199241638,False,0,0,11,11,121,95.5,0.5206611570247934,0.6596858638743456,5.0,4.5,6.726912021636963,4.478115991081385,0.817009941778553,6.9007958911045595
95,76,0.00625,11,1,tensor(204.6501),121.0,11,11,20,157,5,5,0,0,10,9,0,0,2,10,63.5,64.18376553058624,False,0,0,11,11,121,97.0,0.5247933884297521,0.654639175257732,5.0,4.5,6.726912021636963,4.495851173323102,0.7949748996770994,6.887981473039954
96,76,0.00625,11,1,tensor(204.6501),121.0,11,11,19,157,5,5,0,0,10,9,0,0,2,10,63.5,64.18376553058624,False,0,0,11,11,121,97.0,0.5247933884297521,0.654639175257732,5.0,4.5,6.726912021636963,4.495851173323102,0.7949748996770994,6.887981473039954
97,77,0.00625,11,1,tensor(204.6501),121.0,11,11,19,9,5,5,0,0,10,9,0,0,2,10,65.0,62.76955199241638,False,0,0,11,11,121,97.0,0.5371900826446281,0.6701030927835051,5.0,4.5,6.726912021636963,4.54864184146723,0.8006326078524936,6.906840500291268
98,78,0.00625,11,1,tensor(204.6501),121.0,11,11,19,197,5,5,0,0,10,9,0,0,2,10,65.0,62.76955199241638,False,0,0,11,11,121,97.0,0.5371900826446281,0.6701030927835051,5.0,4.5,6.726912021636963,4.54864184146723,0.806217311302698,6.9254561784586155
99,79,0.00625,11,1,tensor(204.6501),121.0,11,11,19,57,4,5,0,0,10,9,0,0,2,10,69.5,59.35533845424652,False,0,0,11,11,121,97.0,0.5743801652892562,0.7164948453608248,5.0,4.5,6.726912021636963,4.703460118867115,0.8117308700971543,6.943834707773471
100,79,0.00625,11,1,tensor(204.6501),121.0,11,11,18,57,4,5,0,0,10,9,0,0,2,10,69.5,59.35533845424652,False,0,0,11,11,121,97.0,0.5743801652892562,0.7164948453608248,5.0,4.5,6.726912021636963,4.703460118867115,0.8117308700971543,6.943834707773471
101,80,0.00625,11,1,tensor(204.6501),121.0,11,11,18,12,5,5,0,0,10,9,0,0,2,10,72.0,57.94112491607666,False,0,0,11,11,121,97.5,0.5950413223140496,0.7384615384615385,4.763157844543457,4.763157844543457,6.736222743988037,4.787307364817192,0.8171750741102325,6.9619820544837285
102,80,0.00625,11,1,tensor(204.6501),121.0,11,11,17,12,5,5,0,0,10,9,0,0,2,10,72.0,57.94112491607666,False,0,0,11,11,121,97.5,0.5950413223140496,0.7384615384615385,4.763157844543457,4.763157844543457,6.736222743988037,4.787307364817192,0.8171750741102325,6.9619820544837285
103,81,0.00625,11,1,tensor(204.6501),121.0,11,11,17,66,5,5,0,0,10,9,0,0,2,10,72.0,57.94112491607666,False,0,0,11,11,121,97.5,0.5950413223140496,0.7384615384615385,4.763157844543457,4.763157844543457,6.736222743988037,4.787307364817192,0.8225516465094104,6.979903962480989
104,82,0.00625,11,1,tensor(204.6501),121.0,11,11,17,29,5,5,0,0,10,9,0,0,0,10,72.5,59.35533845424652,False,0,0,11,11,121,98.5,0.5991735537190083,0.7360406091370558,4.550000190734863,5.0,6.760462284088135,4.803901200932928,0.7957705287916652,6.968748215286306
105,82,0.00625,11,1,tensor(204.6501),121.0,11,11,16,29,5,5,0,0,10,9,0,0,0,10,72.5,59.35533845424652,False,0,0,11,11,121,98.5,0.5991735537190083,0.7360406091370558,4.550000190734863,5.0,6.760462284088135,4.803901200932928,0.7957705287916652,6.968748215286306
106,83,0.00625,11,1,tensor(204.6501),121.0,11,11,16,5,5,5,0,0,10,9,0,0,0,10,73.0,60.76955199241638,False,0,0,11,11,121,99.5,0.6033057851239669,0.7336683417085427,5.0,5.0,7.071167945861816,4.820437914901168,0.7948767023439021,6.986235642015142
107,83,0.00625,11,1,tensor(204.6501),121.0,11,11,15,5,5,5,0,0,10,9,0,0,0,10,73.0,60.76955199241638,False,0,0,11,11,121,99.5,0.6033057851239669,0.7336683417085427,5.0,5.0,7.071167945861816,4.820437914901168,0.7948767023439021,6.986235642015142
108,84,0.00625,11,1,tensor(204.6501),121.0,11,11,15,106,5,5,0,0,10,9,0,0,0,10,74.5,59.35533845424652,False,0,0,11,11,121,99.5,0.6157024793388429,0.7487437185929648,5.0,5.0,7.071167945861816,4.869711133187717,0.8000600997734543,7.003513633446983
109,85,0.00625,11,1,tensor(204.6501),121.0,11,11,15,29,5,5,0,0,10,10,0,0,0,10,75.0,59.94112491607666,False,0,0,11,11,121,100.0,0.6198347107438017,0.75,5.0,5.0,7.071167945861816,4.886025119029199,0.775424162008069,6.994353436858853
110,85,0.00625,11,1,tensor(204.6501),121.0,11,11,14,29,5,5,0,0,10,10,0,0,0,10,75.0,59.94112491607666,False,0,0,11,11,121,100.0,0.6198347107438017,0.75,5.0,5.0,7.071167945861816,4.886025119029199,0.775424162008069,6.994353436858853
111,86,0.00625,11,1,tensor(204.6501),121.0,11,11,14,2,5,5,0,0,10,10,0,0,0,10,76.0,59.94112491607666,False,0,0,11,11,121,100.0,0.628099173553719,0.76,5.0,5.0,7.071167945861816,4.918490759365935,0.7804863075773882,7.011227255423252
112,86,0.00625,11,1,tensor(204.6501),121.0,11,11,13,2,5,5,0,0,10,10,0,0,0,10,76.0,59.94112491607666,False,0,0,11,11,121,100.0,0.628099173553719,0.76,5.0,5.0,7.071167945861816,4.918490759365935,0.7804863075773882,7.011227255423252
113,87,0.00625,11,1,tensor(204.6501),121.0,11,11,13,0,5,5,0,0,10,10,0,0,0,10,77.0,59.11269783973694,False,0,0,11,11,121,100.0,0.6363636363636364,0.77,5.0,5.0,7.071167945861816,4.950743503369154,0.7854899299213772,7.02790599656988
114,87,0.00625,11,1,tensor(204.6501),121.0,11,11,12,0,5,5,0,0,10,10,0,0,0,10,77.0,59.11269783973694,False,0,0,11,11,121,100.0,0.6363636363636364,0.77,5.0,5.0,7.071167945861816,4.950743503369154,0.7854899299213772,7.02790599656988
115,88,0.00625,11,1,tensor(204.6501),121.0,11,11,12,340,5,5,0,0,10,10,0,0,0,10,79.0,57.11269783973694,False,0,0,11,11,121,100.0,0.6528925619834711,0.79,5.0,5.0,7.071167945861816,5.014626706796775,0.790436366757948,7.044394119358451
116,89,0.00625,11,1,tensor(204.6501),121.0,11,11,12,83,5,5,0,0,10,10,0,0,0,10,83.5,52.870057225227356,False,0,0,11,11,121,100.0,0.6900826446280992,0.835,5.0,5.0,7.071167945861816,5.15547044374677,0.7953269104566786,7.060695931687551
117,89,0.00625,11,1,tensor(204.6501),121.0,11,11,11,83,5,5,0,0,10,10,0,0,0,10,83.5,52.870057225227356,False,0,0,11,11,121,100.0,0.6900826446280992,0.835,5.0,5.0,7.071167945861816,5.15547044374677,0.7953269104566786,7.060695931687551
118,90,0.00625,11,1,tensor(204.6501),121.0,11,11,11,228,5,5,0,0,10,10,0,0,0,10,83.5,52.870057225227356,False,0,0,11,11,121,100.0,0.6900826446280992,0.835,5.0,5.0,7.071167945861816,5.15547044374677,0.8001628100656614,7.076815597050828
119,91,0.00625,11,1,tensor(204.6501),121.0,11,11,11,9,5,5,0,0,10,10,0,0,0,10,84.5,52.041630148887634,False,0,0,11,11,121,100.0,0.6983471074380165,0.845,5.0,5.0,7.071167945861816,5.186249645218625,0.8049452732263679,7.09275714091985
120,91,0.00625,11,1,tensor(204.6501),121.0,11,11,10,9,5,5,0,0,10,10,0,0,0,10,84.5,52.041630148887634,False,0,0,11,11,121,100.0,0.6983471074380165,0.845,5.0,5.0,7.071167945861816,5.186249645218625,0.8049452732263679,7.09275714091985
121,92,0.00625,11,1,tensor(204.6501),121.0,11,11,10,25,5,5,0,0,10,10,0,0,0,10,85.5,51.21320307254791,False,0,0,11,11,121,100.0,0.7066115702479339,0.855,5.0,5.0,7.071167945861816,5.216847253726536,0.8096754679838626,7.108524456778165
122,92,0.00625,11,1,tensor(204.6501),121.0,11,11,9,25,5,5,0,0,10,10,0,0,0,10,85.5,51.21320307254791,False,0,0,11,11,121,100.0,0.7066115702479339,0.855,5.0,5.0,7.071167945861816,5.216847253726536,0.8096754679838626,7.108524456778165
123,93,0.00625,11,1,tensor(204.6501),121.0,11,11,9,37,5,5,0,0,10,10,0,0,0,10,86.5,52.041630148887634,False,0,0,11,11,121,100.0,0.7148760330578512,0.865,5.0,5.0,7.071167945861816,5.24726644596002,0.8143545244991686,7.124121311829187
124,93,0.00625,11,1,tensor(204.6501),121.0,11,11,8,37,5,5,0,0,10,10,0,0,0,10,86.5,52.041630148887634,False,0,0,11,11,121,100.0,0.7148760330578512,0.865,5.0,5.0,7.071167945861816,5.24726644596002,0.8143545244991686,7.124121311829187
125,94,0.00625,11,1,tensor(204.6501),121.0,11,11,8,89,5,5,0,0,10,10,0,0,0,10,86.5,52.041630148887634,False,0,0,11,11,121,100.0,0.7148760330578512,0.865,5.0,5.0,7.071167945861816,5.24726644596002,0.8189835366700503,7.139551352398792
126,95,0.00625,11,1,tensor(204.6501),121.0,11,11,8,0,5,5,0,0,10,10,0,0,0,10,87.5,51.21320307254791,False,0,0,11,11,121,100.0,0.7231404958677686,0.875,5.0,5.0,7.071167945861816,5.27751030705594,0.8235635636660428,7.1548181090521
127,95,0.00625,11,1,tensor(204.6501),121.0,11,11,7,0,5,5,0,0,10,10,0,0,0,10,87.5,51.21320307254791,False,0,0,11,11,121,100.0,0.7231404958677686,0.875,5.0,5.0,7.071167945861816,5.27751030705594,0.8235635636660428,7.1548181090521
128,96,0.00625,11,1,tensor(204.6501),121.0,11,11,7,24,5,5,0,0,10,10,0,0,0,10,88.5,50.38477599620819,False,0,0,11,11,121,100.0,0.731404958677686,0.885,5.0,5.0,7.071167945861816,5.30758183425046,0.8280956313831053,7.169925001442309
129,96,0.00625,11,1,tensor(204.6501),121.0,11,11,6,24,5,5,0,0,10,10,0,0,0,10,88.5,50.38477599620819,False,0,0,11,11,121,100.0,0.731404958677686,0.885,5.0,5.0,7.071167945861816,5.30758183425046,0.8280956313831053,7.169925001442309
130,97,0.00625,11,1,tensor(204.6501),121.0,11,11,6,66,4,5,0,0,10,10,0,0,0,10,91.5,47.55634891986847,False,0,0,11,11,121,100.0,0.756198347107438,0.915,5.0,5.0,7.071167945861816,5.396791137872286,0.8325807338228973,7.184875342908281
131,97,0.00625,11,1,tensor(204.6501),121.0,11,11,5,66,4,5,0,0,10,10,0,0,0,10,91.5,47.55634891986847,False,0,0,11,11,121,100.0,0.756198347107438,0.915,5.0,5.0,7.071167945861816,5.396791137872286,0.8325807338228973,7.184875342908281
132,98,0.00625,11,1,tensor(204.6501),121.0,11,11,5,219,4,5,0,0,10,10,0,0,0,10,91.5,47.55634891986847,False,0,0,11,11,121,100.0,0.756198347107438,0.915,5.0,5.0,7.071167945861816,5.396791137872286,0.8370198344013213,7.19967234483636
133,99,0.00625,11,1,tensor(204.6501),121.0,11,11,5,0,4,4,0,0,10,10,0,0,0,10,92.5,46.72792184352875,False,0,0,11,11,121,100.0,0.7644628099173554,0.925,5.0,5.0,7.071167945861816,5.426201661567752,0.841413867190642,7.214319120800763
134,99,0.00625,11,1,tensor(204.6501),121.0,11,11,4,0,4,4,0,0,10,10,0,0,0,10,92.5,46.72792184352875,False,0,0,11,11,121,100.0,0.7644628099173554,0.925,5.0,5.0,7.071167945861816,5.426201661567752,0.841413867190642,7.214319120800763
135,100,0.00625,11,1,tensor(204.6501),121.0,11,11,4,0,4,4,0,0,10,10,0,0,0,10,93.5,45.899494767189026,False,0,0,11,11,121,100.0,0.7727272727272727,0.935,5.0,5.0,7.071167945861816,5.455453634500474,0.8457637380991764,7.228818690495877
136,100,0.00625,11,1,tensor(204.6501),121.0,11,11,3,0,4,4,0,0,10,10,0,0,0,10,93.5,45.899494767189026,False,0,0,11,11,121,100.0,0.7727272727272727,0.935,5.0,5.0,7.071167945861816,5.455453634500474,0.8457637380991764,7.228818690495877
137,101,0.00625,11,1,tensor(204.6501),121.0,11,11,3,0,4,4,0,0,10,10,0,0,0,10,94.5,45.071067690849304,False,0,0,11,11,121,100.0,0.78099173553719,0.945,5.0,5.0,7.071167945861816,5.484549593573589,0.8500703259922968,7.243173983472948
138,101,0.00625,11,1,tensor(204.6501),121.0,11,11,2,0,4,4,0,0,10,10,0,0,0,10,94.5,45.071067690849304,False,0,0,11,11,121,100.0,0.78099173553719,0.945,5.0,5.0,7.071167945861816,5.484549593573589,0.8500703259922968,7.243173983472948
139,102,0.00625,11,1,tensor(204.6501),121.0,11,11,2,161,5,5,0,0,10,10,0,0,0,10,99.0,40.82842707633972,False,0,0,11,11,121,100.0,0.8181818181818182,0.99,5.0,5.0,7.071167945861816,5.613615477764332,0.8543344837582079,7.25738784269265
140,102,0.00625,11,1,tensor(204.6501),121.0,11,11,1,161,5,5,0,0,10,10,0,0,0,10,99.0,40.82842707633972,False,0,0,11,11,121,100.0,0.8181818181818182,0.99,5.0,5.0,7.071167945861816,5.613615477764332,0.8543344837582079,7.25738784269265
141,103,0.00625,11,1,tensor(204.6501),121.0,11,11,1,0,5,5,0,0,10,10,0,0,0,10,100.0,40.0,False,0,0,11,11,121,100.0,0.8264462809917356,1.0,5.0,5.0,7.071167945861816,5.641895835477563,0.8585570393217246,7.271463027904371
