,00_parameters/log_dir,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
129,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,87,1.0,21,1,720.3177817908993,441.0,21,21,47,0,10,9,0,1,20,16,3,0,16,17,14.0,145.82337474822998,False,0,0,21,18,378,241.5,0.037037037037037035,0.057971014492753624,10.0,8.5,12.500100135803223,2.111004122822376,0.5320033313924007,6.9380502165136795
130,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,87,1.0,21,1,720.3177817908993,441.0,21,21,46,0,10,9,0,1,20,16,3,0,16,17,14.0,145.82337474822998,False,0,0,21,18,378,241.5,0.037037037037037035,0.057971014492753624,10.0,8.5,12.500100135803223,2.111004122822376,0.5320033313924007,6.9380502165136795
131,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,88,1.0,21,1,720.3177817908993,441.0,21,21,46,0,10,8,0,1,20,16,2,0,16,17,15.0,145.82337474822998,False,0,0,21,18,378,242.0,0.03968253968253968,0.06198347107438017,10.0,8.5,12.500100135803223,2.1850968611841584,0.5378100540463974,6.963786205225951
132,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,88,1.0,21,1,720.3177817908993,441.0,21,21,45,0,10,8,0,1,20,16,2,0,16,17,15.0,145.82337474822998,False,0,0,21,18,378,242.0,0.03968253968253968,0.06198347107438017,10.0,8.5,12.500100135803223,2.1850968611841584,0.5378100540463974,6.963786205225951
133,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,89,1.0,21,1,720.3177817908993,441.0,21,21,45,0,10,8,0,1,20,16,2,0,16,17,15.0,145.82337474822998,False,0,0,21,18,378,242.0,0.03968253968253968,0.06198347107438017,10.0,8.5,12.500100135803223,2.1850968611841584,0.5435366219356443,6.989158682206363
134,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,89,1.0,21,1,720.3177817908993,441.0,21,21,44,0,10,8,0,1,20,16,2,0,16,17,15.0,145.82337474822998,False,0,0,21,18,378,242.0,0.03968253968253968,0.06198347107438017,10.0,8.5,12.500100135803223,2.1850968611841584,0.5435366219356443,6.989158682206363
135,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,90,1.0,21,1,720.3177817908993,441.0,21,21,44,0,10,8,0,1,20,16,2,0,16,17,15.0,145.82337474822998,False,0,0,21,18,378,242.0,0.03968253968253968,0.06198347107438017,10.0,8.5,12.500100135803223,2.1850968611841584,0.5491853096329676,7.014178187620325
136,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,90,1.0,21,1,720.3177817908993,441.0,21,21,43,0,10,8,0,1,20,16,2,0,16,17,15.0,145.82337474822998,False,0,0,21,18,378,242.0,0.03968253968253968,0.06198347107438017,10.0,8.5,12.500100135803223,2.1850968611841584,0.5491853096329676,7.014178187620325
137,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,91,1.0,21,1,720.3177817908993,441.0,21,21,43,9,10,8,0,1,20,16,2,0,16,17,15.0,148.6518018245697,False,0,0,21,18,378,246.0,0.03968253968253968,0.06097560975609756,10.0,8.5,12.500100135803223,2.1850968611841584,0.5406804270239286,7.017652146168301
138,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,91,1.0,21,1,720.3177817908993,441.0,21,21,42,9,10,8,0,1,20,16,2,0,16,17,15.0,148.6518018245697,False,0,0,21,18,378,246.0,0.03968253968253968,0.06097560975609756,10.0,8.5,12.500100135803223,2.1850968611841584,0.5406804270239286,7.017652146168301
139,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,92,1.0,21,1,720.3177817908993,441.0,21,21,42,0,10,8,0,1,20,16,2,0,16,17,15.0,148.6518018245697,False,0,0,21,18,378,246.0,0.03968253968253968,0.06097560975609756,10.0,8.5,12.500100135803223,2.1850968611841584,0.5438338901955923,7.030265998854954
140,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,92,1.0,21,1,720.3177817908993,441.0,21,21,41,0,10,8,0,1,20,16,2,0,16,17,15.0,148.6518018245697,False,0,0,21,18,378,246.0,0.03968253968253968,0.06097560975609756,10.0,8.5,12.500100135803223,2.1850968611841584,0.5438338901955923,7.030265998854954
141,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,93,1.0,21,1,720.3177817908993,441.0,21,21,41,0,10,8,0,1,20,16,2,0,16,17,15.0,148.6518018245697,False,0,0,21,18,378,246.0,0.03968253968253968,0.06097560975609756,10.0,8.5,12.500100135803223,2.1850968611841584,0.5440524164987811,7.056015693703018
142,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,93,1.0,21,1,720.3177817908993,441.0,21,21,40,0,10,8,0,1,20,16,2,0,16,17,15.0,148.6518018245697,False,0,0,21,18,378,246.0,0.03968253968253968,0.06097560975609756,10.0,8.5,12.500100135803223,2.1850968611841584,0.5440524164987811,7.056015693703018
143,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,94,1.0,21,1,720.3177817908993,441.0,21,21,40,0,10,8,0,1,20,16,2,0,16,17,15.0,148.6518018245697,False,0,0,21,18,378,246.0,0.03968253968253968,0.06097560975609756,10.0,8.5,12.500100135803223,2.1850968611841584,0.549446785924007,7.079901532715225
144,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,94,1.0,21,1,720.3177817908993,441.0,21,21,39,0,10,8,0,1,20,16,2,0,16,17,15.0,148.6518018245697,False,0,0,21,18,378,246.0,0.03968253968253968,0.06097560975609756,10.0,8.5,12.500100135803223,2.1850968611841584,0.549446785924007,7.079901532715225
145,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,95,1.0,21,1,720.3177817908993,441.0,21,21,39,1,10,8,0,1,20,16,2,0,16,17,15.0,151.48022890090942,False,0,0,21,18,378,246.0,0.03968253968253968,0.06097560975609756,10.0,8.5,12.500100135803223,2.1850968611841584,0.5547721449046779,7.1034749762879175
146,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,96,1.0,21,1,720.3177817908993,441.0,21,21,39,0,10,8,0,1,20,16,2,0,16,17,15.0,154.30865597724915,False,0,0,21,18,378,250.0,0.03968253968253968,0.06,10.0,8.5,12.500100135803223,2.1850968611841584,0.5549676973785679,7.128315162194351
147,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,96,1.0,21,1,720.3177817908993,441.0,21,21,38,0,10,8,0,1,20,16,2,0,16,17,15.0,154.30865597724915,False,0,0,21,18,378,250.0,0.03968253968253968,0.06,10.0,8.5,12.500100135803223,2.1850968611841584,0.5549676973785679,7.128315162194351
148,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,97,1.0,21,1,720.3177817908993,441.0,21,21,38,0,10,8,0,1,20,16,2,0,16,17,15.0,154.30865597724915,False,0,0,21,18,378,250.0,0.03968253968253968,0.06,10.0,8.5,12.500100135803223,2.1850968611841584,0.5579577656717617,7.140275435367129
149,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,97,1.0,21,1,720.3177817908993,441.0,21,21,37,0,10,8,0,1,20,16,2,0,16,17,15.0,154.30865597724915,False,0,0,21,18,378,250.0,0.03968253968253968,0.06,10.0,8.5,12.500100135803223,2.1850968611841584,0.5579577656717617,7.140275435367129
150,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,98,1.0,21,1,720.3177817908993,441.0,21,21,37,0,10,8,0,1,20,16,2,0,16,17,15.0,154.30865597724915,False,0,0,21,18,378,250.0,0.03968253968253968,0.06,10.0,8.5,12.500100135803223,2.1850968611841584,0.5609171660573777,7.152113036909593
151,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,98,1.0,21,1,720.3177817908993,441.0,21,21,36,0,10,8,0,1,20,16,2,0,16,17,15.0,154.30865597724915,False,0,0,21,18,378,250.0,0.03968253968253968,0.06,10.0,8.5,12.500100135803223,2.1850968611841584,0.5609171660573777,7.152113036909593
152,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,99,1.0,21,1,720.3177817908993,441.0,21,21,36,0,10,8,0,1,20,16,2,0,16,17,15.0,154.30865597724915,False,0,0,21,18,378,250.0,0.03968253968253968,0.06,10.0,8.5,12.500100135803223,2.1850968611841584,0.5477353526634554,7.1431069724546035
153,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,99,1.0,21,1,720.3177817908993,441.0,21,21,35,0,10,8,0,1,20,16,2,0,16,17,15.0,154.30865597724915,False,0,0,21,18,378,250.0,0.03968253968253968,0.06,10.0,8.5,12.500100135803223,2.1850968611841584,0.5477353526634554,7.1431069724546035
154,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,100,1.0,21,1,720.3177817908993,441.0,21,21,35,0,10,8,0,1,20,16,2,0,16,17,15.0,156.30865597724915,False,0,0,21,18,378,252.0,0.03968253968253968,0.05952380952380952,10.0,8.5,12.500100135803223,2.1850968611841584,0.5506352666024795,7.154706628210697
155,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,100,1.0,21,1,720.3177817908993,441.0,21,21,34,0,10,8,0,1,20,16,2,0,16,17,15.0,156.30865597724915,False,0,0,21,18,378,252.0,0.03968253968253968,0.05952380952380952,10.0,8.5,12.500100135803223,2.1850968611841584,0.5506352666024795,7.154706628210697
156,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,101,1.0,21,1,720.3177817908993,441.0,21,21,34,0,10,8,0,1,20,16,2,0,16,17,15.0,156.30865597724915,False,0,0,21,18,378,252.0,0.03968253968253968,0.05952380952380952,10.0,8.5,12.500100135803223,2.1850968611841584,0.5509452608299898,7.178792122202652
157,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,101,1.0,21,1,720.3177817908993,441.0,21,21,33,0,10,8,0,1,20,16,2,0,16,17,15.0,156.30865597724915,False,0,0,21,18,378,252.0,0.03968253968253968,0.05952380952380952,10.0,8.5,12.500100135803223,2.1850968611841584,0.5509452608299898,7.178792122202652
158,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,102,1.0,21,1,720.3177817908993,441.0,21,21,33,0,10,8,0,1,20,16,2,0,16,17,15.0,158.30865597724915,False,0,0,21,18,378,252.0,0.03968253968253968,0.05952380952380952,10.0,8.5,12.500100135803223,2.1850968611841584,0.5537880326739296,7.190163209578412
159,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,102,1.0,21,1,720.3177817908993,441.0,21,21,32,0,10,8,0,1,20,16,2,0,16,17,15.0,158.30865597724915,False,0,0,21,18,378,252.0,0.03968253968253968,0.05952380952380952,10.0,8.5,12.500100135803223,2.1850968611841584,0.5537880326739296,7.190163209578412
160,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,103,1.0,21,1,720.3177817908993,441.0,21,21,32,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.5566030697162745,7.2014233577477915
161,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,103,1.0,21,1,720.3177817908993,441.0,21,21,31,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.5566030697162745,7.2014233577477915
162,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,104,1.0,21,1,720.3177817908993,441.0,21,21,31,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.5593909079078486,7.218916482459557
163,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,104,1.0,21,1,720.3177817908993,441.0,21,21,30,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.5593909079078486,7.218916482459557
164,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,105,1.0,21,1,720.3177817908993,441.0,21,21,30,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.5621520678128551,7.236166501203707
165,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,105,1.0,21,1,720.3177817908993,441.0,21,21,29,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.5621520678128551,7.236166501203707
166,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,106,1.0,21,1,720.3177817908993,441.0,21,21,29,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.56488705519227,7.2471064507213665
167,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,106,1.0,21,1,720.3177817908993,441.0,21,21,28,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.56488705519227,7.2471064507213665
168,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,107,1.0,21,1,720.3177817908993,441.0,21,21,28,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.569733726639116,7.268630501588006
169,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,107,1.0,21,1,720.3177817908993,441.0,21,21,27,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.569733726639116,7.268630501588006
170,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,108,1.0,21,1,720.3177817908993,441.0,21,21,27,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.5724178297915811,7.279366914197867
171,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,108,1.0,21,1,720.3177817908993,441.0,21,21,26,0,10,8,0,1,20,16,2,0,16,17,16.0,157.48022890090942,False,0,0,21,18,378,252.0,0.042328042328042326,0.06349206349206349,10.0,8.5,12.500100135803223,2.256758334191025,0.5724178297915811,7.279366914197867
172,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,109,1.0,21,1,720.3177817908993,441.0,21,21,26,0,10,8,0,1,20,16,2,0,19,20,16.5,166.89444243907928,False,0,0,21,21,441,273.5,0.03741496598639456,0.0603290676416819,10.0,10.5,13.793214797973633,2.2917489221187703,0.5750771943142722,7.2900043722886325
173,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,109,1.0,21,1,720.3177817908993,441.0,21,21,25,0,10,8,0,1,20,16,2,0,19,20,16.5,166.89444243907928,False,0,0,21,21,441,273.5,0.03741496598639456,0.0603290676416819,10.0,10.5,13.793214797973633,2.2917489221187703,0.5750771943142722,7.2900043722886325
174,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,110,1.0,21,1,720.3177817908993,441.0,21,21,25,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5777122720638194,7.300544683286821
175,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,110,1.0,21,1,720.3177817908993,441.0,21,21,24,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5777122720638194,7.300544683286821
176,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,111,1.0,21,1,720.3177817908993,441.0,21,21,24,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5803235026289087,7.310989605547178
177,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,111,1.0,21,1,720.3177817908993,441.0,21,21,23,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5803235026289087,7.310989605547178
178,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,112,1.0,21,1,720.3177817908993,441.0,21,21,23,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5850174753231907,7.331871657877088
179,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,112,1.0,21,1,720.3177817908993,441.0,21,21,22,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5850174753231907,7.331871657877088
180,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,113,1.0,21,1,720.3177817908993,441.0,21,21,22,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5875822833947077,7.342130890163155
181,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,113,1.0,21,1,720.3177817908993,441.0,21,21,21,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5875822833947077,7.342130890163155
182,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,114,1.0,21,1,720.3177817908993,441.0,21,21,21,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5793742822773545,7.337026876678311
183,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,114,1.0,21,1,720.3177817908993,441.0,21,21,20,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5793742822773545,7.337026876678311
184,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,115,1.0,21,1,720.3177817908993,441.0,21,21,20,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5818942896332817,7.34710690610202
185,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,115,1.0,21,1,720.3177817908993,441.0,21,21,19,0,11,8,0,1,20,16,2,0,19,20,17.5,166.06601536273956,False,0,0,21,21,441,273.5,0.03968253968253968,0.06398537477148081,10.0,10.5,13.793214797973633,2.360174359706574,0.5818942896332817,7.34710690610202
186,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,116,1.0,21,1,720.3177817908993,441.0,21,21,19,0,11,8,0,1,20,16,2,0,19,20,18.0,171.48022890090942,False,0,0,21,21,441,288.5,0.04081632653061224,0.06239168110918544,10.0,10.5,13.793214797973633,2.393653682408596,0.5843924784699212,7.357099661448574
187,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,116,1.0,21,1,720.3177817908993,441.0,21,21,18,0,11,8,0,1,20,16,2,0,19,20,18.0,171.48022890090942,False,0,0,21,21,441,288.5,0.04081632653061224,0.06239168110918544,10.0,10.5,13.793214797973633,2.393653682408596,0.5843924784699212,7.357099661448574
188,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,117,1.0,21,1,720.3177817908993,441.0,21,21,18,0,11,8,0,1,20,16,2,0,19,20,18.0,171.48022890090942,False,0,0,21,21,441,288.5,0.04081632653061224,0.06239168110918544,10.0,10.5,13.793214797973633,2.393653682408596,0.5868692233610877,7.367006641013244
189,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,117,1.0,21,1,720.3177817908993,441.0,21,21,17,0,11,8,0,1,20,16,2,0,19,20,18.0,171.48022890090942,False,0,0,21,21,441,288.5,0.04081632653061224,0.06239168110918544,10.0,10.5,13.793214797973633,2.393653682408596,0.5868692233610877,7.367006641013244
190,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,118,1.0,21,1,720.3177817908993,441.0,21,21,17,0,11,8,0,1,20,16,2,0,19,20,18.0,171.48022890090942,False,0,0,21,21,441,288.5,0.04081632653061224,0.06239168110918544,10.0,10.5,13.793214797973633,2.393653682408596,0.5913712995727464,7.393136085924551
191,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,118,1.0,21,1,720.3177817908993,441.0,21,21,16,0,11,8,0,1,20,16,2,0,19,20,18.0,171.48022890090942,False,0,0,21,21,441,288.5,0.04081632653061224,0.06239168110918544,10.0,10.5,13.793214797973633,2.393653682408596,0.5913712995727464,7.393136085924551
192,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,119,1.0,21,1,720.3177817908993,441.0,21,21,16,0,10,8,0,1,20,16,1,0,19,20,19.0,171.48022890090942,False,0,0,21,21,441,289.0,0.04308390022675737,0.0657439446366782,10.243589401245117,10.243589401245117,13.797748565673828,2.4592453796829674,0.5938062423619677,7.402875857081437
193,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,119,1.0,21,1,720.3177817908993,441.0,21,21,15,0,10,8,0,1,20,16,1,0,19,20,19.0,171.48022890090942,False,0,0,21,21,441,289.0,0.04308390022675737,0.0657439446366782,10.243589401245117,10.243589401245117,13.797748565673828,2.4592453796829674,0.5938062423619677,7.402875857081437
194,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,120,1.0,21,1,720.3177817908993,441.0,21,21,15,0,8,4,0,1,20,16,1,0,19,20,47.5,149.09545290470123,False,0,0,21,21,441,289.0,0.10770975056689343,0.1643598615916955,10.243589401245117,10.243589401245117,13.797748565673828,3.888408362521876,0.5962208088220817,7.412534122921894
