,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
87,71,0.0015625,11,1,tensor(204.6501),121.0,11,11,23,172,5,4,0,3,10,10,2,0,1,10,69.5,53.69848430156708,False,0,0,11,11,121,96.0,0.5743801652892562,0.7239583333333334,5.409090995788574,5.409090995788574,6.492626190185547,4.703460118867115,0.7423714990160074,6.74003324232559
88,71,0.0015625,11,1,tensor(204.6501),121.0,11,11,22,172,5,4,0,3,10,10,2,0,1,10,69.5,53.69848430156708,False,0,0,11,11,121,96.0,0.5743801652892562,0.7239583333333334,5.409090995788574,5.409090995788574,6.492626190185547,4.703460118867115,0.7423714990160074,6.74003324232559
89,72,0.0015625,11,1,tensor(204.6501),121.0,11,11,22,438,5,4,0,3,10,10,2,0,1,10,69.5,53.69848430156708,False,0,0,11,11,121,96.0,0.5743801652892562,0.7239583333333334,5.409090995788574,5.409090995788574,6.492626190185547,4.703460118867115,0.748424863597296,6.760211124263221
90,73,0.0015625,11,1,tensor(204.6501),121.0,11,11,22,56,5,4,0,3,10,10,2,0,1,10,70.0,55.11269783973694,False,0,0,11,11,121,96.0,0.5785123966942148,0.7291666666666666,5.409090995788574,5.409090995788574,6.492626190185547,4.720348719413148,0.747683311242754,6.780110681700925
91,73,0.0015625,11,1,tensor(204.6501),121.0,11,11,21,56,5,4,0,3,10,10,2,0,1,10,70.0,55.11269783973694,False,0,0,11,11,121,96.0,0.5785123966942148,0.7291666666666666,5.409090995788574,5.409090995788574,6.492626190185547,4.720348719413148,0.747683311242754,6.780110681700925
92,74,0.0015625,11,1,tensor(204.6501),121.0,11,11,21,260,5,4,0,3,10,10,2,0,1,10,70.0,55.11269783973694,False,0,0,11,11,121,96.0,0.5785123966942148,0.7291666666666666,5.409090995788574,5.409090995788574,6.492626190185547,4.720348719413148,0.7535719532674344,6.799739488449859
93,75,0.0015625,11,1,tensor(204.6501),121.0,11,11,21,391,5,4,0,3,10,10,2,0,1,10,70.5,56.5269113779068,False,0,0,11,11,121,96.0,0.5826446280991735,0.734375,5.409090995788574,5.409090995788574,6.492626190185547,4.737177110469614,0.7593815507275128,6.819104813316789
94,75,0.0015625,11,1,tensor(204.6501),121.0,11,11,20,391,5,4,0,3,10,10,2,0,1,10,70.5,56.5269113779068,False,0,0,11,11,121,96.0,0.5826446280991735,0.734375,5.409090995788574,5.409090995788574,6.492626190185547,4.737177110469614,0.7593815507275128,6.819104813316789
95,76,0.0015625,11,1,tensor(204.6501),121.0,11,11,20,103,5,4,0,3,10,10,2,0,1,10,70.5,56.5269113779068,False,0,0,11,11,121,96.0,0.5826446280991735,0.734375,5.409090995788574,5.409090995788574,6.492626190185547,4.737177110469614,0.7651141976118242,6.838213636264493
96,77,0.0015625,11,1,tensor(204.6501),121.0,11,11,20,316,5,4,0,3,10,10,2,0,1,10,70.5,56.5269113779068,False,0,0,11,11,121,96.0,0.5826446280991735,0.734375,5.409090995788574,5.409090995788574,6.492626190185547,4.737177110469614,0.7707719057872192,6.85707266351581
97,78,0.0015625,11,1,tensor(204.6501),121.0,11,11,20,19,5,4,0,1,10,10,2,0,1,10,71.0,57.94112491607666,False,0,0,11,11,121,97.5,0.5867768595041323,0.7282051282051282,5.049450397491455,5.44505500793457,6.727318286895752,4.753945931439391,0.7763566092374233,6.875688341683157
98,78,0.0015625,11,1,tensor(204.6501),121.0,11,11,19,19,5,4,0,1,10,10,2,0,1,10,71.0,57.94112491607666,False,0,0,11,11,121,97.5,0.5867768595041323,0.7282051282051282,5.049450397491455,5.44505500793457,6.727318286895752,4.753945931439391,0.7763566092374233,6.875688341683157
99,79,0.0015625,11,1,tensor(204.6501),121.0,11,11,19,452,5,4,0,1,10,10,2,0,1,10,71.5,59.35533845424652,False,0,0,11,11,121,97.5,0.5909090909090909,0.7333333333333333,5.049450397491455,5.44505500793457,6.727318286895752,4.770655810487803,0.786052185601343,6.914976958845327
100,79,0.0015625,11,1,tensor(204.6501),121.0,11,11,18,452,5,4,0,1,10,10,2,0,1,10,71.5,59.35533845424652,False,0,0,11,11,121,97.5,0.5909090909090909,0.7333333333333333,5.049450397491455,5.44505500793457,6.727318286895752,4.770655810487803,0.786052185601343,6.914976958845327
101,80,0.0015625,11,1,tensor(204.6501),121.0,11,11,18,569,5,4,0,1,10,10,2,0,1,10,72.5,59.35533845424652,False,0,0,11,11,121,97.5,0.5991735537190083,0.7435897435897436,5.049450397491455,5.44505500793457,6.727318286895752,4.803901200932928,0.7914963896144203,6.933124305555586
102,80,0.0015625,11,1,tensor(204.6501),121.0,11,11,17,569,5,4,0,1,10,10,2,0,1,10,72.5,59.35533845424652,False,0,0,11,11,121,97.5,0.5991735537190083,0.7435897435897436,5.049450397491455,5.44505500793457,6.727318286895752,4.803901200932928,0.7914963896144203,6.933124305555586
103,81,0.0015625,11,1,tensor(204.6501),121.0,11,11,17,32,5,4,0,1,10,10,2,0,1,10,73.0,60.76955199241638,False,0,0,11,11,121,98.5,0.6033057851239669,0.7411167512690355,5.449999809265137,5.0,6.760462284088135,4.820437914901168,0.7665913054039172,6.924812503605778
104,81,0.0015625,11,1,tensor(204.6501),121.0,11,11,16,32,5,4,0,1,10,10,2,0,1,10,73.0,60.76955199241638,False,0,0,11,11,121,98.5,0.6033057851239669,0.7411167512690355,5.449999809265137,5.0,6.760462284088135,4.820437914901168,0.7665913054039172,6.924812503605778
105,82,0.0015625,11,1,tensor(204.6501),121.0,11,11,16,1468,5,4,0,1,10,10,2,0,1,10,74.0,59.94112491607666,False,0,0,11,11,121,98.5,0.6115702479338843,0.751269035532995,5.449999809265137,5.0,6.760462284088135,4.853342309955121,0.7719019059239549,6.942514505339237
106,82,0.0015625,11,1,tensor(204.6501),121.0,11,11,15,1468,5,4,0,1,10,10,2,0,1,10,74.0,59.94112491607666,False,0,0,11,11,121,98.5,0.6115702479338843,0.751269035532995,5.449999809265137,5.0,6.760462284088135,4.853342309955121,0.7719019059239549,6.942514505339237
107,83,0.0015625,11,1,tensor(204.6501),121.0,11,11,15,21,5,4,0,1,10,10,2,0,1,10,74.0,59.94112491607666,False,0,0,11,11,121,98.5,0.6115702479338843,0.751269035532995,5.449999809265137,5.0,6.760462284088135,4.853342309955121,0.7771481339426077,6.96000193206808
108,84,0.0015625,11,1,tensor(204.6501),121.0,11,11,15,1995,5,4,0,1,10,10,2,0,1,10,76.0,57.94112491607666,False,0,0,11,11,121,98.5,0.628099173553719,0.7715736040609137,5.449999809265137,5.0,6.760462284088135,4.918490759365935,0.7823315313721588,6.977279923499918
109,85,0.0015625,11,1,tensor(204.6501),121.0,11,11,15,2206,5,5,0,1,10,10,2,0,1,10,80.0,53.94112491607666,False,0,0,11,11,121,98.5,0.6611570247933884,0.8121827411167513,5.449999809265137,5.0,6.760462284088135,5.046265044040321,0.7874535853798407,6.994353436858856
110,86,0.0015625,11,1,tensor(204.6501),121.0,11,11,15,438,5,5,0,1,10,10,2,0,1,10,83.0,51.11269783973694,False,0,0,11,11,121,98.5,0.6859504132231405,0.8426395939086294,5.449999809265137,5.0,6.760462284088135,5.140011726956917,0.7925157309491588,7.01122725542325
111,86,0.0015625,11,1,tensor(204.6501),121.0,11,11,14,438,5,5,0,1,10,10,2,0,1,10,83.0,51.11269783973694,False,0,0,11,11,121,98.5,0.6859504132231405,0.8426395939086294,5.449999809265137,5.0,6.760462284088135,5.140011726956917,0.7925157309491588,7.01122725542325
112,87,0.0015625,11,1,tensor(204.6501),121.0,11,11,14,16,5,5,0,1,10,10,2,0,1,10,84.0,50.28427076339722,False,0,0,11,11,121,98.5,0.6942148760330579,0.8527918781725888,5.449999809265137,5.0,6.760462284088135,5.170882945826411,0.7975193532931479,7.027905996569882
113,87,0.0015625,11,1,tensor(204.6501),121.0,11,11,13,16,5,5,0,1,10,10,2,0,1,10,84.0,50.28427076339722,False,0,0,11,11,121,98.5,0.6942148760330579,0.8527918781725888,5.449999809265137,5.0,6.760462284088135,5.170882945826411,0.7975193532931479,7.027905996569882
114,88,0.0015625,11,1,tensor(204.6501),121.0,11,11,13,811,5,5,0,1,10,10,2,0,1,10,84.0,50.28427076339722,False,0,0,11,11,121,98.5,0.6942148760330579,0.8527918781725888,5.449999809265137,5.0,6.760462284088135,5.170882945826411,0.8024657901297195,7.0443941193584525
115,89,0.0015625,11,1,tensor(204.6501),121.0,11,11,13,360,5,5,0,1,10,10,2,0,1,10,84.0,50.28427076339722,False,0,0,11,11,121,98.5,0.6942148760330579,0.8527918781725888,5.449999809265137,5.0,6.760462284088135,5.170882945826411,0.807356333828449,7.060695931687552
116,90,0.0015625,11,1,tensor(204.6501),121.0,11,11,13,1430,5,5,0,1,10,10,2,0,0,10,84.5,50.870057225227356,False,0,0,11,11,121,99.0,0.6983471074380165,0.8535353535353535,5.0,5.0,7.071167945861816,5.186249645218625,0.8060521789710177,7.076815597050827
117,90,0.0015625,11,1,tensor(204.6501),121.0,11,11,12,1430,5,5,0,1,10,10,2,0,0,10,84.5,50.870057225227356,False,0,0,11,11,121,99.0,0.6983471074380165,0.8535353535353535,5.0,5.0,7.071167945861816,5.186249645218625,0.8060521789710177,7.076815597050827
118,91,0.0015625,11,1,tensor(204.6501),121.0,11,11,12,120,5,5,0,1,10,10,2,0,0,10,84.5,50.870057225227356,False,0,0,11,11,121,99.0,0.6983471074380165,0.8535353535353535,5.0,5.0,7.071167945861816,5.186249645218625,0.8108346421317251,7.092757140919852
119,92,0.0015625,11,1,tensor(204.6501),121.0,11,11,12,210,5,5,0,1,10,10,2,0,0,10,84.5,50.870057225227356,False,0,0,11,11,121,99.0,0.6983471074380165,0.8535353535353535,5.0,5.0,7.071167945861816,5.186249645218625,0.8155648368892199,7.108524456778167
120,93,0.0015625,11,1,tensor(204.6501),121.0,11,11,12,785,5,5,0,1,10,10,2,0,0,10,87.5,48.041630148887634,False,0,0,11,11,121,99.0,0.7231404958677686,0.8838383838383839,5.0,5.0,7.071167945861816,5.27751030705594,0.8202438934045253,7.124121311829186
121,93,0.0015625,11,1,tensor(204.6501),121.0,11,11,11,785,5,5,0,1,10,10,2,0,0,10,87.5,48.041630148887634,False,0,0,11,11,121,99.0,0.7231404958677686,0.8838383838383839,5.0,5.0,7.071167945861816,5.27751030705594,0.8202438934045253,7.124121311829186
122,94,0.0015625,11,1,tensor(204.6501),121.0,11,11,11,198,5,5,0,1,10,10,2,0,0,10,88.5,48.041630148887634,False,0,0,11,11,121,99.0,0.731404958677686,0.8939393939393939,5.0,5.0,7.071167945861816,5.30758183425046,0.8248729055754072,7.13955135239879
123,94,0.0015625,11,1,tensor(204.6501),121.0,11,11,10,198,5,5,0,1,10,10,2,0,0,10,88.5,48.041630148887634,False,0,0,11,11,121,99.0,0.731404958677686,0.8939393939393939,5.0,5.0,7.071167945861816,5.30758183425046,0.8248729055754072,7.13955135239879
124,95,0.0015625,11,1,tensor(204.6501),121.0,11,11,10,1718,5,5,0,1,10,10,1,0,0,10,89.5,48.041630148887634,False,0,0,11,11,121,99.5,0.7396694214876033,0.8994974874371859,5.0,5.0,7.071167945861816,5.337483940345794,0.8294529325714001,7.154818109052101
125,95,0.0015625,11,1,tensor(204.6501),121.0,11,11,9,1718,5,5,0,1,10,10,1,0,0,10,89.5,48.041630148887634,False,0,0,11,11,121,99.5,0.7396694214876033,0.8994974874371859,5.0,5.0,7.071167945861816,5.337483940345794,0.8294529325714001,7.154818109052101
126,96,0.0015625,11,1,tensor(204.6501),121.0,11,11,9,1383,5,5,0,1,10,10,1,0,0,10,90.5,47.21320307254791,False,0,0,11,11,121,99.5,0.7479338842975206,0.9095477386934674,5.0,5.0,7.071167945861816,5.367219457003138,0.8339850002884619,7.169925001442307
127,96,0.0015625,11,1,tensor(204.6501),121.0,11,11,8,1383,5,5,0,1,10,10,1,0,0,10,90.5,47.21320307254791,False,0,0,11,11,121,99.5,0.7479338842975206,0.9095477386934674,5.0,5.0,7.071167945861816,5.367219457003138,0.8339850002884619,7.169925001442307
128,97,0.0015625,11,1,tensor(204.6501),121.0,11,11,8,0,5,5,0,0,10,10,0,0,0,10,91.0,47.79898953437805,False,0,0,11,11,121,100.0,0.7520661157024794,0.91,5.0,5.0,7.071167945861816,5.382025607773058,0.8325807338228973,7.184875342908281
129,97,0.0015625,11,1,tensor(204.6501),121.0,11,11,7,0,5,5,0,0,10,10,0,0,0,10,91.0,47.79898953437805,False,0,0,11,11,121,100.0,0.7520661157024794,0.91,5.0,5.0,7.071167945861816,5.382025607773058,0.8325807338228973,7.184875342908281
130,98,0.0015625,11,1,tensor(204.6501),121.0,11,11,7,359,5,5,0,0,10,10,0,0,0,10,92.0,46.97056245803833,False,0,0,11,11,121,100.0,0.7603305785123967,0.92,5.0,5.0,7.071167945861816,5.4115163798060095,0.8370198344013213,7.19967234483636
131,98,0.0015625,11,1,tensor(204.6501),121.0,11,11,6,359,5,5,0,0,10,10,0,0,0,10,92.0,46.97056245803833,False,0,0,11,11,121,100.0,0.7603305785123967,0.92,5.0,5.0,7.071167945861816,5.4115163798060095,0.8370198344013213,7.19967234483636
132,99,0.0015625,11,1,tensor(204.6501),121.0,11,11,6,0,5,5,0,0,10,10,0,0,0,10,93.0,46.14213538169861,False,0,0,11,11,121,100.0,0.768595041322314,0.93,5.0,5.0,7.071167945861816,5.440847306724618,0.841413867190642,7.214319120800763
133,99,0.0015625,11,1,tensor(204.6501),121.0,11,11,5,0,5,5,0,0,10,10,0,0,0,10,93.0,46.14213538169861,False,0,0,11,11,121,100.0,0.768595041322314,0.93,5.0,5.0,7.071167945861816,5.440847306724618,0.841413867190642,7.214319120800763
134,100,0.0015625,11,1,tensor(204.6501),121.0,11,11,5,0,4,5,0,0,10,10,0,0,0,10,94.0,45.31370830535889,False,0,0,11,11,121,100.0,0.7768595041322314,0.94,5.0,5.0,7.071167945861816,5.4700209598571305,0.8457637380991764,7.228818690495877
135,100,0.0015625,11,1,tensor(204.6501),121.0,11,11,4,0,4,5,0,0,10,10,0,0,0,10,94.0,45.31370830535889,False,0,0,11,11,121,100.0,0.7768595041322314,0.94,5.0,5.0,7.071167945861816,5.4700209598571305,0.8457637380991764,7.228818690495877
136,101,0.0015625,11,1,tensor(204.6501),121.0,11,11,4,0,4,5,0,0,10,10,0,0,0,10,95.0,44.485281229019165,False,0,0,11,11,121,100.0,0.7851239669421488,0.95,5.0,5.0,7.071167945861816,5.499039842323396,0.8500703259922968,7.243173983472948
137,101,0.0015625,11,1,tensor(204.6501),121.0,11,11,3,0,4,5,0,0,10,10,0,0,0,10,95.0,44.485281229019165,False,0,0,11,11,121,100.0,0.7851239669421488,0.95,5.0,5.0,7.071167945861816,5.499039842323396,0.8500703259922968,7.243173983472948
138,102,0.0015625,11,1,tensor(204.6501),121.0,11,11,3,0,4,5,0,0,10,10,0,0,0,10,96.0,43.65685415267944,False,0,0,11,11,121,100.0,0.7933884297520661,0.96,5.0,5.0,7.071167945861816,5.527906391541368,0.8543344837582079,7.25738784269265
139,102,0.0015625,11,1,tensor(204.6501),121.0,11,11,2,0,4,5,0,0,10,10,0,0,0,10,96.0,43.65685415267944,False,0,0,11,11,121,100.0,0.7933884297520661,0.96,5.0,5.0,7.071167945861816,5.527906391541368,0.8543344837582079,7.25738784269265
140,103,0.0015625,11,1,tensor(204.6501),121.0,11,11,2,0,4,5,0,0,10,10,0,0,0,10,97.0,42.82842707633972,False,0,0,11,11,121,100.0,0.8016528925619835,0.97,5.0,5.0,7.071167945861816,5.556622981616415,0.8585570393217246,7.271463027904371
141,103,0.0015625,11,1,tensor(204.6501),121.0,11,11,1,0,4,5,0,0,10,10,0,0,0,10,97.0,42.82842707633972,False,0,0,11,11,121,100.0,0.8016528925619835,0.97,5.0,5.0,7.071167945861816,5.556622981616415,0.8585570393217246,7.271463027904371
142,104,0.0015625,11,1,tensor(204.6501),121.0,11,11,1,225,4,5,0,0,10,10,0,0,0,10,99.0,40.82842707633972,False,0,0,11,11,121,100.0,0.8181818181818182,0.99,5.0,5.0,7.071167945861816,5.613615477764332,0.8627387966090867,7.285402218862245
143,105,0.0015625,11,1,tensor(204.6501),121.0,11,11,1,0,5,5,0,0,10,10,0,0,0,10,100.0,40.0,False,0,0,11,11,121,100.0,0.8264462809917356,1.0,5.0,5.0,7.071167945861816,5.641895835477563,0.8668805364665955,7.299208018387274
