,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
89,66,0.1,11,1,tensor(204.6501),121.0,11,11,16,34,4,4,0,0,10,6,0,0,0,10,56.0,55.11269783973694,False,0,0,11,11,121,87.5,0.4628099173553719,0.64,4.550000190734863,5.0,6.760462284088135,4.222008245644752,0.6761213580688399,6.58812553998362
90,67,0.1,11,1,tensor(204.6501),121.0,11,11,16,13,4,4,0,0,10,6,0,0,0,10,56.0,55.11269783973694,False,0,0,11,11,121,87.5,0.4628099173553719,0.64,4.550000190734863,5.0,6.760462284088135,4.222008245644752,0.6803988632261272,6.630730698930254
91,67,0.1,11,1,tensor(204.6501),121.0,11,11,15,13,4,4,0,0,10,6,0,0,0,10,56.0,55.11269783973694,False,0,0,11,11,121,87.5,0.4628099173553719,0.64,4.550000190734863,5.0,6.760462284088135,4.222008245644752,0.6803988632261272,6.630730698930254
92,68,0.1,11,1,tensor(204.6501),121.0,11,11,15,11,4,4,0,0,10,6,0,0,0,10,62.5,48.870057225227356,False,0,0,11,11,121,87.5,0.5165289256198347,0.7142857142857143,4.550000190734863,5.0,6.760462284088135,4.460310290381928,0.6868109584638972,6.652104349722819
93,68,0.1,11,1,tensor(204.6501),121.0,11,11,14,11,4,4,0,0,10,6,0,0,0,10,62.5,48.870057225227356,False,0,0,11,11,121,87.5,0.5165289256198347,0.7142857142857143,4.550000190734863,5.0,6.760462284088135,4.460310290381928,0.6868109584638972,6.652104349722819
94,69,0.1,11,1,tensor(204.6501),121.0,11,11,14,22,4,4,0,0,10,6,0,0,0,10,62.5,48.870057225227356,False,0,0,11,11,121,87.5,0.5165289256198347,0.7142857142857143,4.550000190734863,5.0,6.760462284088135,4.460310290381928,0.693129443122246,6.673165965250649
95,70,0.1,11,1,tensor(204.6501),121.0,11,11,14,22,5,4,0,0,10,6,0,0,0,10,64.5,48.870057225227356,False,0,0,11,11,121,88.5,0.5330578512396694,0.7288135593220338,4.550000190734863,5.0,6.760462284088135,4.531113291328578,0.6993570111722852,6.6939245254174455
96,71,0.1,11,1,tensor(204.6501),121.0,11,11,14,17,5,4,0,0,10,7,0,0,0,10,65.0,49.455843687057495,False,0,0,11,11,121,90.5,0.5371900826446281,0.7182320441988951,4.550000190734863,5.0,6.760462284088135,4.54864184146723,0.7054962419402003,6.714388627977163
97,71,0.1,11,1,tensor(204.6501),121.0,11,11,13,17,5,4,0,0,10,7,0,0,0,10,65.0,49.455843687057495,False,0,0,11,11,121,90.5,0.5371900826446281,0.7182320441988951,4.550000190734863,5.0,6.760462284088135,4.54864184146723,0.7054962419402003,6.714388627977163
98,72,0.1,11,1,tensor(204.6501),121.0,11,11,13,22,4,4,0,0,10,7,0,0,0,10,68.0,46.62741661071777,False,0,0,11,11,121,90.5,0.5619834710743802,0.7513812154696132,4.550000190734863,5.0,6.760462284088135,4.652426491681278,0.7115496065214889,6.734566509914792
99,73,0.1,11,1,tensor(204.6501),121.0,11,11,13,25,5,4,0,0,10,7,0,0,0,10,69.0,46.62741661071777,False,0,0,11,11,121,90.5,0.5702479338842975,0.7624309392265194,4.550000190734863,5.0,6.760462284088135,4.686510657907603,0.7175194737528006,6.754466067352498
100,74,0.1,11,1,tensor(204.6501),121.0,11,11,13,2,4,4,0,0,10,7,0,0,0,10,71.5,45.21320307254791,False,0,0,11,11,121,90.5,0.5909090909090909,0.7900552486187845,4.550000190734863,5.0,6.760462284088135,4.770655810487803,0.7172680613110662,6.774094874101431
101,74,0.1,11,1,tensor(204.6501),121.0,11,11,12,2,4,4,0,0,10,7,0,0,0,10,71.5,45.21320307254791,False,0,0,11,11,121,90.5,0.5909090909090909,0.7900552486187845,4.550000190734863,5.0,6.760462284088135,4.770655810487803,0.7172680613110662,6.774094874101431
102,75,0.1,11,1,tensor(204.6501),121.0,11,11,12,13,4,4,0,0,10,7,0,0,0,10,73.0,43.79898953437805,False,0,0,11,11,121,90.5,0.6033057851239669,0.8066298342541437,4.550000190734863,5.0,6.760462284088135,4.820437914901168,0.7230776587711458,6.793460198968363
103,76,0.1,11,1,tensor(204.6501),121.0,11,11,12,9,4,4,0,0,10,7,0,0,0,10,73.0,43.79898953437805,False,0,0,11,11,121,90.5,0.6033057851239669,0.8066298342541437,4.550000190734863,5.0,6.760462284088135,4.820437914901168,0.7288103056554566,6.812569021916067
104,77,0.1,11,1,tensor(204.6501),121.0,11,11,12,9,4,4,0,0,10,7,0,0,0,10,74.0,43.79898953437805,False,0,0,11,11,121,90.5,0.6115702479338843,0.8176795580110497,4.550000190734863,5.0,6.760462284088135,4.853342309955121,0.7344680138308518,6.831428049167384
105,77,0.1,11,1,tensor(204.6501),121.0,11,11,11,9,4,4,0,0,10,7,0,0,0,10,74.0,43.79898953437805,False,0,0,11,11,121,90.5,0.6115702479338843,0.8176795580110497,4.550000190734863,5.0,6.760462284088135,4.853342309955121,0.7344680138308518,6.831428049167384
106,78,0.1,11,1,tensor(204.6501),121.0,11,11,11,14,4,4,0,0,10,7,0,0,0,10,74.5,45.21320307254791,False,0,0,11,11,121,90.5,0.6157024793388429,0.8232044198895028,4.550000190734863,5.0,6.760462284088135,4.869711133187717,0.7441169157307906,6.870364719583405
107,79,0.1,11,1,tensor(204.6501),121.0,11,11,11,1,4,4,0,0,10,7,0,0,0,10,75.5,45.21320307254791,False,0,0,11,11,121,90.5,0.6239669421487604,0.8342541436464088,4.550000190734863,5.0,6.760462284088135,4.902284814948658,0.7496304745252474,6.888743248898258
108,79,0.1,11,1,tensor(204.6501),121.0,11,11,10,1,4,4,0,0,10,7,0,0,0,10,75.5,45.21320307254791,False,0,0,11,11,121,90.5,0.6239669421487604,0.8342541436464088,4.550000190734863,5.0,6.760462284088135,4.902284814948658,0.7496304745252474,6.888743248898258
109,80,0.1,11,1,tensor(204.6501),121.0,11,11,10,25,4,4,0,0,10,10,0,0,0,10,77.5,56.870057225227356,False,0,0,11,11,121,99.5,0.640495867768595,0.7788944723618091,5.0,5.0,7.071167945861816,4.9667913363905045,0.7550746785383251,6.906890595608518
110,81,0.1,11,1,tensor(204.6501),121.0,11,11,10,10,4,4,0,0,10,10,0,0,0,10,77.5,56.870057225227356,False,0,0,11,11,121,99.5,0.640495867768595,0.7788944723618091,5.0,5.0,7.071167945861816,4.9667913363905045,0.7604512509375033,6.924812503605779
111,82,0.1,11,1,tensor(204.6501),121.0,11,11,10,0,4,4,0,0,10,10,0,0,0,10,78.5,56.041630148887634,False,0,0,11,11,121,99.5,0.6487603305785123,0.7889447236180904,5.0,5.0,7.071167945861816,4.998732445873411,0.7657618514575412,6.942514505339238
112,82,0.1,11,1,tensor(204.6501),121.0,11,11,9,0,4,4,0,0,10,10,0,0,0,10,78.5,56.041630148887634,False,0,0,11,11,121,99.5,0.6487603305785123,0.7889447236180904,5.0,5.0,7.071167945861816,4.998732445873411,0.7657618514575412,6.942514505339238
113,83,0.1,11,1,tensor(204.6501),121.0,11,11,9,1,4,4,0,0,10,10,0,0,0,10,80.0,54.62741661071777,False,0,0,11,11,121,99.5,0.6611570247933884,0.8040201005025126,5.0,5.0,7.071167945861816,5.046265044040321,0.7710080794761935,6.960001932068079
114,84,0.1,11,1,tensor(204.6501),121.0,11,11,9,14,4,4,0,0,10,10,0,0,0,10,80.0,54.62741661071777,False,0,0,11,11,121,99.5,0.6611570247933884,0.8040201005025126,5.0,5.0,7.071167945861816,5.046265044040321,0.7761914769057444,6.977279923499916
115,85,0.1,11,1,tensor(204.6501),121.0,11,11,9,5,4,4,0,0,10,10,0,0,0,10,82.0,52.62741661071777,False,0,0,11,11,121,99.5,0.6776859504132231,0.8241206030150754,5.0,5.0,7.071167945861816,5.108953969950291,0.781313530913426,6.994353436858855
116,86,0.1,11,1,tensor(204.6501),121.0,11,11,9,6,5,4,0,0,10,10,0,0,0,10,88.5,46.38477599620819,False,0,0,11,11,121,99.5,0.731404958677686,0.8894472361809045,5.0,5.0,7.071167945861816,5.30758183425046,0.7863756764827451,7.011227255423252
117,87,0.1,11,1,tensor(204.6501),121.0,11,11,9,0,5,4,0,0,10,10,0,0,0,10,89.5,45.55634891986847,False,0,0,11,11,121,99.5,0.7396694214876033,0.8994974874371859,5.0,5.0,7.071167945861816,5.337483940345794,0.7913792988267343,7.027905996569881
118,87,0.1,11,1,tensor(204.6501),121.0,11,11,8,0,5,4,0,0,10,10,0,0,0,10,89.5,45.55634891986847,False,0,0,11,11,121,99.5,0.7396694214876033,0.8994974874371859,5.0,5.0,7.071167945861816,5.337483940345794,0.7913792988267343,7.027905996569881
119,88,0.1,11,1,tensor(204.6501),121.0,11,11,8,0,5,4,0,0,10,10,0,0,0,10,90.0,46.97056245803833,False,0,0,11,11,121,99.5,0.743801652892562,0.9045226130653267,5.0,5.0,7.071167945861816,5.352372348458314,0.7963257356633052,7.044394119358452
120,88,0.1,11,1,tensor(204.6501),121.0,11,11,7,0,5,4,0,0,10,10,0,0,0,10,90.0,46.97056245803833,False,0,0,11,11,121,99.5,0.743801652892562,0.9045226130653267,5.0,5.0,7.071167945861816,5.352372348458314,0.7963257356633052,7.044394119358452
121,89,0.1,11,1,tensor(204.6501),121.0,11,11,7,1,5,4,0,0,10,10,0,0,0,10,91.0,46.97056245803833,False,0,0,11,11,121,99.5,0.7520661157024794,0.914572864321608,5.0,5.0,7.071167945861816,5.382025607773058,0.801216279362035,7.060695931687553
122,89,0.1,11,1,tensor(204.6501),121.0,11,11,6,1,5,4,0,0,10,10,0,0,0,10,91.0,46.97056245803833,False,0,0,11,11,121,99.5,0.7520661157024794,0.914572864321608,5.0,5.0,7.071167945861816,5.382025607773058,0.801216279362035,7.060695931687553
123,90,0.1,11,1,tensor(204.6501),121.0,11,11,6,38,5,4,0,0,10,10,0,0,0,10,91.0,46.97056245803833,False,0,0,11,11,121,99.5,0.7520661157024794,0.914572864321608,5.0,5.0,7.071167945861816,5.382025607773058,0.8060521789710177,7.076815597050827
124,91,0.1,11,1,tensor(204.6501),121.0,11,11,6,0,5,4,0,0,10,10,0,0,0,10,92.0,46.14213538169861,False,0,0,11,11,121,99.5,0.7603305785123967,0.9246231155778895,5.0,5.0,7.071167945861816,5.4115163798060095,0.8108346421317251,7.092757140919852
125,91,0.1,11,1,tensor(204.6501),121.0,11,11,5,0,5,4,0,0,10,10,0,0,0,10,92.0,46.14213538169861,False,0,0,11,11,121,99.5,0.7603305785123967,0.9246231155778895,5.0,5.0,7.071167945861816,5.4115163798060095,0.8108346421317251,7.092757140919852
126,92,0.1,11,1,tensor(204.6501),121.0,11,11,5,0,5,4,0,0,10,10,0,0,0,10,92.5,46.72792184352875,False,0,0,11,11,121,100.0,0.7644628099173554,0.925,5.0,5.0,7.071167945861816,5.426201661567752,0.8096754679838626,7.108524456778165
127,92,0.1,11,1,tensor(204.6501),121.0,11,11,4,0,5,4,0,0,10,10,0,0,0,10,92.5,46.72792184352875,False,0,0,11,11,121,100.0,0.7644628099173554,0.925,5.0,5.0,7.071167945861816,5.426201661567752,0.8096754679838626,7.108524456778165
128,93,0.1,11,1,tensor(204.6501),121.0,11,11,4,0,5,4,0,0,10,10,0,0,0,10,93.5,45.899494767189026,False,0,0,11,11,121,100.0,0.7727272727272727,0.935,5.0,5.0,7.071167945861816,5.455453634500474,0.8143545244991686,7.124121311829187
129,93,0.1,11,1,tensor(204.6501),121.0,11,11,3,0,5,4,0,0,10,10,0,0,0,10,93.5,45.899494767189026,False,0,0,11,11,121,100.0,0.7727272727272727,0.935,5.0,5.0,7.071167945861816,5.455453634500474,0.8143545244991686,7.124121311829187
130,94,0.1,11,1,tensor(204.6501),121.0,11,11,3,35,5,4,0,0,10,10,0,0,0,10,93.5,45.899494767189026,False,0,0,11,11,121,100.0,0.7727272727272727,0.935,5.0,5.0,7.071167945861816,5.455453634500474,0.8189835366700503,7.139551352398792
131,95,0.1,11,1,tensor(204.6501),121.0,11,11,3,2,5,4,0,0,10,10,0,0,0,10,95.0,44.485281229019165,False,0,0,11,11,121,100.0,0.7851239669421488,0.95,5.0,5.0,7.071167945861816,5.499039842323396,0.8235635636660428,7.1548181090521
132,96,0.1,11,1,tensor(204.6501),121.0,11,11,3,0,5,5,0,0,10,10,0,0,0,10,98.0,41.65685415267944,False,0,0,11,11,121,100.0,0.8099173553719008,0.98,5.0,5.0,7.071167945861816,5.585191925620057,0.8280956313831053,7.169925001442309
133,96,0.1,11,1,tensor(204.6501),121.0,11,11,2,0,5,5,0,0,10,10,0,0,0,10,98.0,41.65685415267944,False,0,0,11,11,121,100.0,0.8099173553719008,0.98,5.0,5.0,7.071167945861816,5.585191925620057,0.8280956313831053,7.169925001442309
134,97,0.1,11,1,tensor(204.6501),121.0,11,11,2,11,5,5,0,0,10,10,0,0,0,10,98.0,41.65685415267944,False,0,0,11,11,121,100.0,0.8099173553719008,0.98,5.0,5.0,7.071167945861816,5.585191925620057,0.8325807338228973,7.184875342908281
135,98,0.1,11,1,tensor(204.6501),121.0,11,11,2,0,5,5,0,0,10,10,0,0,0,10,99.0,40.82842707633972,False,0,0,11,11,121,100.0,0.8181818181818182,0.99,5.0,5.0,7.071167945861816,5.613615477764332,0.8370198344013213,7.19967234483636
136,98,0.1,11,1,tensor(204.6501),121.0,11,11,1,0,5,5,0,0,10,10,0,0,0,10,99.0,40.82842707633972,False,0,0,11,11,121,100.0,0.8181818181818182,0.99,5.0,5.0,7.071167945861816,5.613615477764332,0.8370198344013213,7.19967234483636
137,99,0.1,11,1,tensor(204.6501),121.0,11,11,1,0,5,5,0,0,10,10,0,0,0,10,100.0,40.0,False,0,0,11,11,121,100.0,0.8264462809917356,1.0,5.0,5.0,7.071167945861816,5.641895835477563,0.841413867190642,7.214319120800763
