,00_parameters/log_dir,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
344,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,264,1.0,51,1,4152.276554485044,2601.0,51,51,144,0,15,31,0,24,34,40,25,12,2,50,48.0,444.44068670272827,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5127269105799136,8.427894678497964
345,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,264,1.0,51,1,4152.276554485044,2601.0,51,51,143,0,15,31,0,24,34,40,25,12,2,50,48.0,444.44068670272827,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5127269105799136,8.427894678497964
346,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,265,1.0,51,1,4152.276554485044,2601.0,51,51,143,34,15,31,0,24,34,40,25,12,2,50,48.0,444.44068670272827,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.51464994542912,8.439369550410648
347,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,266,1.0,51,1,4152.276554485044,2601.0,51,51,143,0,15,31,0,24,34,40,25,12,2,50,48.0,444.44068670272827,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5096680189718338,8.436273613085744
348,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,266,1.0,51,1,4152.276554485044,2601.0,51,51,142,0,15,31,0,24,34,40,25,12,2,50,48.0,444.44068670272827,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5096680189718338,8.436273613085744
349,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,267,1.0,51,1,4152.276554485044,2601.0,51,51,142,2,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5104413755698861,8.439882610543318
350,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,267,1.0,51,1,4152.276554485044,2601.0,51,51,141,2,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5104413755698861,8.439882610543318
351,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,268,1.0,51,1,4152.276554485044,2601.0,51,51,141,0,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5099221211363929,8.444275965261163
352,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,268,1.0,51,1,4152.276554485044,2601.0,51,51,140,0,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5099221211363929,8.444275965261163
353,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,269,1.0,51,1,4152.276554485044,2601.0,51,51,140,2,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.510689717150514,8.447858079993727
354,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,269,1.0,51,1,4152.276554485044,2601.0,51,51,139,2,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.510689717150514,8.447858079993727
355,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,270,1.0,51,1,4152.276554485044,2601.0,51,51,139,0,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5125774443075031,8.459120219484612
356,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,270,1.0,51,1,4152.276554485044,2601.0,51,51,138,0,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5125774443075031,8.459120219484612
357,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,271,1.0,51,1,4152.276554485044,2601.0,51,51,138,0,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5133393649222225,8.46267584901997
358,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,271,1.0,51,1,4152.276554485044,2601.0,51,51,137,0,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5133393649222225,8.46267584901997
359,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,272,1.0,51,1,4152.276554485044,2601.0,51,51,137,0,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5140984791931473,8.466218382284284
360,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,272,1.0,51,1,4152.276554485044,2601.0,51,51,136,0,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5140984791931473,8.466218382284284
361,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,273,1.0,51,1,4152.276554485044,2601.0,51,51,136,25,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5148548077173631,8.469747915397294
362,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,273,1.0,51,1,4152.276554485044,2601.0,51,51,135,25,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5148548077173631,8.469747915397294
363,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,274,1.0,51,1,4152.276554485044,2601.0,51,51,135,0,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5158445726800133,8.478256917999786
364,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,274,1.0,51,1,4152.276554485044,2601.0,51,51,134,0,15,31,0,24,34,40,25,12,2,50,48.0,447.269113779068,False,0,12,35,39,1365,1122.0,0.035164835164835165,0.0427807486631016,17.0,33.1184196472168,22.5830078125,3.9088200952233594,0.5158445726800133,8.478256917999786
365,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,275,1.0,51,1,4152.276554485044,2601.0,51,51,134,0,15,31,0,24,34,40,25,12,2,50,49.0,447.269113779068,False,0,12,35,39,1365,1122.5,0.035897435897435895,0.04365256124721604,17.0,33.1184196472168,22.5830078125,3.949327084834294,0.5165953906016555,8.48176073496745
366,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,275,1.0,51,1,4152.276554485044,2601.0,51,51,133,0,15,31,0,24,34,40,25,12,2,50,49.0,447.269113779068,False,0,12,35,39,1365,1122.5,0.035897435897435895,0.04365256124721604,17.0,33.1184196472168,22.5830078125,3.949327084834294,0.5165953906016555,8.48176073496745
367,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,276,1.0,51,1,4152.276554485044,2601.0,51,51,133,29,15,31,0,24,34,40,25,12,2,50,49.0,447.269113779068,False,0,12,35,39,1365,1122.5,0.035897435897435895,0.04365256124721604,17.0,33.1184196472168,22.5830078125,3.949327084834294,0.5132450715310475,8.48290702426786
368,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,277,1.0,51,1,4152.276554485044,2601.0,51,51,133,17,15,31,0,24,34,40,25,12,2,50,49.0,447.269113779068,False,0,12,35,39,1365,1122.5,0.035897435897435895,0.04365256124721604,17.0,33.1184196472168,22.5830078125,3.949327084834294,0.514229307372216,8.4913085211128
369,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,278,1.0,51,1,4152.276554485044,2601.0,51,51,133,9,15,31,0,24,34,40,25,12,2,50,49.0,447.269113779068,False,0,12,35,39,1365,1122.5,0.035897435897435895,0.04365256124721604,17.0,33.1184196472168,22.5830078125,3.949327084834294,0.5090000966722804,8.489495747870789
370,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,278,1.0,51,1,4152.276554485044,2601.0,51,51,132,9,15,31,0,24,34,40,25,12,2,50,49.0,447.269113779068,False,0,12,35,39,1365,1122.5,0.035897435897435895,0.04365256124721604,17.0,33.1184196472168,22.5830078125,3.949327084834294,0.5090000966722804,8.489495747870789
371,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,279,1.0,51,1,4152.276554485044,2601.0,51,51,132,0,11,34,0,24,34,40,25,12,2,50,71.0,431.1269783973694,False,0,12,35,39,1365,1122.5,0.05201465201465202,0.06325167037861916,17.0,33.1184196472168,22.5830078125,4.753945931439391,0.5097401308302343,8.492949240607908
372,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,279,1.0,51,1,4152.276554485044,2601.0,51,51,131,0,11,34,0,24,34,40,25,12,2,50,71.0,431.1269783973694,False,0,12,35,39,1365,1122.5,0.05201465201465202,0.06325167037861916,17.0,33.1184196472168,22.5830078125,4.753945931439391,0.5097401308302343,8.492949240607908
373,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,280,1.0,51,1,4152.276554485044,2601.0,51,51,131,0,11,34,0,24,34,40,25,12,2,50,71.0,431.1269783973694,False,0,12,35,39,1365,1122.5,0.05201465201465202,0.06325167037861916,17.0,33.1184196472168,22.5830078125,4.753945931439391,0.5104775172753465,8.496390377351764
374,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,280,1.0,51,1,4152.276554485044,2601.0,51,51,130,0,11,34,0,24,34,40,25,12,2,50,71.0,431.1269783973694,False,0,12,35,39,1365,1122.5,0.05201465201465202,0.06325167037861916,17.0,33.1184196472168,22.5830078125,4.753945931439391,0.5104775172753465,8.496390377351764
375,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,281,1.0,51,1,4152.276554485044,2601.0,51,51,130,77,11,34,0,24,34,40,25,12,2,50,71.0,431.1269783973694,False,0,12,35,39,1365,1122.5,0.05201465201465202,0.06325167037861916,17.0,33.1184196472168,22.5830078125,4.753945931439391,0.5112122748861985,8.499819246202406
376,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,282,1.0,51,1,4152.276554485044,2601.0,51,51,130,24,11,34,0,24,34,40,25,12,2,50,71.0,433.9554054737091,False,0,12,35,39,1365,1122.5,0.05201465201465202,0.06325167037861916,17.0,33.1184196472168,22.5830078125,4.753945931439391,0.5065582770269869,8.497111528497452
377,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,283,1.0,51,1,4152.276554485044,2601.0,51,51,130,0,11,34,0,24,34,40,25,12,2,50,72.0,433.1269783973694,False,0,12,35,39,1365,1122.5,0.05274725274725275,0.06414253897550111,17.0,33.1184196472168,22.5830078125,4.787307364817192,0.5072878328031429,8.500516122119514
378,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,283,1.0,51,1,4152.276554485044,2601.0,51,51,129,0,11,34,0,24,34,40,25,12,2,50,72.0,433.1269783973694,False,0,12,35,39,1365,1122.5,0.05274725274725275,0.06414253897550111,17.0,33.1184196472168,22.5830078125,4.787307364817192,0.5072878328031429,8.500516122119514
379,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,284,1.0,51,1,4152.276554485044,2601.0,51,51,129,0,11,34,0,24,34,40,25,12,2,50,72.0,433.1269783973694,False,0,12,35,39,1365,1122.5,0.05274725274725275,0.06414253897550111,17.0,33.1184196472168,22.5830078125,4.787307364817192,0.5080148151849706,8.503908706568042
380,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,284,1.0,51,1,4152.276554485044,2601.0,51,51,128,0,11,34,0,24,34,40,25,12,2,50,72.0,433.1269783973694,False,0,12,35,39,1365,1122.5,0.05274725274725275,0.06414253897550111,17.0,33.1184196472168,22.5830078125,4.787307364817192,0.5080148151849706,8.503908706568042
381,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,285,1.0,51,1,4152.276554485044,2601.0,51,51,128,0,11,35,0,24,35,50,25,12,2,50,72.5,440.54119193553925,False,0,12,36,39,1404,1144.5,0.05163817663817664,0.06334643949322849,18.5,34.02631759643555,22.96547508239746,4.803901200932928,0.508739242263174,8.507289366266326
382,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,285,1.0,51,1,4152.276554485044,2601.0,51,51,127,0,11,35,0,24,35,50,25,12,2,50,72.5,440.54119193553925,False,0,12,36,39,1404,1144.5,0.05163817663817664,0.06334643949322849,18.5,34.02631759643555,22.96547508239746,4.803901200932928,0.508739242263174,8.507289366266326
383,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,286,1.0,51,1,4152.276554485044,2601.0,51,51,127,0,11,35,0,24,35,50,25,12,2,50,72.5,442.54119193553925,False,0,12,36,39,1404,1144.5,0.05163817663817664,0.06334643949322849,18.5,34.02631759643555,22.96547508239746,4.803901200932928,0.5079346033044063,8.511322459519272
384,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,286,1.0,51,1,4152.276554485044,2601.0,51,51,126,0,11,35,0,24,35,50,25,12,2,50,72.5,442.54119193553925,False,0,12,36,39,1404,1144.5,0.05163817663817664,0.06334643949322849,18.5,34.02631759643555,22.96547508239746,4.803901200932928,0.5079346033044063,8.511322459519272
385,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,287,1.0,51,1,4152.276554485044,2601.0,51,51,126,0,11,35,0,24,35,50,25,12,2,50,73.5,441.7127648591995,False,0,12,36,39,1404,1144.5,0.05235042735042735,0.06422018348623854,18.5,34.02631759643555,22.96547508239746,4.8369180925986965,0.5086539732897347,8.514679519450807
386,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,287,1.0,51,1,4152.276554485044,2601.0,51,51,125,0,11,35,0,24,35,50,25,12,2,50,73.5,441.7127648591995,False,0,12,36,39,1404,1144.5,0.05235042735042735,0.06422018348623854,18.5,34.02631759643555,22.96547508239746,4.8369180925986965,0.5086539732897347,8.514679519450807
387,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,288,1.0,51,1,4152.276554485044,2601.0,51,51,125,0,11,35,0,24,35,50,25,12,2,50,73.5,443.7127648591995,False,0,12,36,39,1404,1144.5,0.05235042735042735,0.06422018348623854,18.5,34.02631759643555,22.96547508239746,4.8369180925986965,0.5096081409713832,8.522859433825493
388,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,288,1.0,51,1,4152.276554485044,2601.0,51,51,124,0,11,35,0,24,35,50,25,12,2,50,73.5,443.7127648591995,False,0,12,36,39,1404,1144.5,0.05235042735042735,0.06422018348623854,18.5,34.02631759643555,22.96547508239746,4.8369180925986965,0.5096081409713832,8.522859433825493
389,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,289,1.0,51,1,4152.276554485044,2601.0,51,51,124,52,11,35,0,24,35,50,24,11,2,50,73.5,446.54119193553925,False,0,11,36,40,1440,1161.5,0.051041666666666666,0.06328024106758502,18.5,33.60256576538086,23.262210845947266,4.8369180925986965,0.5069660671491809,8.523214080044843
390,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,290,1.0,51,1,4152.276554485044,2601.0,51,51,124,6,11,35,0,24,35,50,24,11,2,50,73.5,448.54119193553925,False,0,11,36,40,1440,1161.5,0.051041666666666666,0.06328024106758502,18.5,33.60256576538086,23.262210845947266,4.8369180925986965,0.5076779825083598,8.526536351721017
391,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,291,1.0,51,1,4152.276554485044,2601.0,51,51,124,0,11,35,0,24,35,50,24,11,2,50,74.5,447.7127648591995,False,0,11,36,40,1440,1161.5,0.05173611111111111,0.06414119672836849,18.5,33.60256576538086,23.262210845947266,4.869711133187717,0.5083874472074096,8.529847186983247
392,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,291,1.0,51,1,4152.276554485044,2601.0,51,51,123,0,11,35,0,24,35,50,24,11,2,50,74.5,447.7127648591995,False,0,11,36,40,1440,1161.5,0.05173611111111111,0.06414119672836849,18.5,33.60256576538086,23.262210845947266,4.869711133187717,0.5083874472074096,8.529847186983247
393,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,292,1.0,51,1,4152.276554485044,2601.0,51,51,123,0,11,35,0,24,35,50,24,11,2,50,74.5,447.7127648591995,False,0,11,36,40,1440,1161.5,0.05173611111111111,0.06414119672836849,18.5,33.60256576538086,23.262210845947266,4.869711133187717,0.5093290796720081,8.537927787706604
394,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,292,1.0,51,1,4152.276554485044,2601.0,51,51,122,0,11,35,0,24,35,50,24,11,2,50,74.5,447.7127648591995,False,0,11,36,40,1440,1161.5,0.05173611111111111,0.06414119672836849,18.5,33.60256576538086,23.262210845947266,4.869711133187717,0.5093290796720081,8.537927787706604
395,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,293,1.0,51,1,4152.276554485044,2601.0,51,51,122,96,11,35,0,24,35,50,24,11,2,50,74.5,447.7127648591995,False,0,11,36,40,1440,1161.5,0.05173611111111111,0.06414119672836849,18.5,33.60256576538086,23.262210845947266,4.869711133187717,0.5087648647799784,8.546607156551344
396,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,293,1.0,51,1,4152.276554485044,2601.0,51,51,121,96,11,35,0,24,35,50,24,11,2,50,74.5,447.7127648591995,False,0,11,36,40,1440,1161.5,0.05173611111111111,0.06414119672836849,18.5,33.60256576538086,23.262210845947266,4.869711133187717,0.5087648647799784,8.546607156551344
397,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,294,1.0,51,1,4152.276554485044,2601.0,51,51,121,0,11,35,0,24,35,50,24,11,2,50,74.5,447.7127648591995,False,0,11,36,40,1440,1161.5,0.05173611111111111,0.06414119672836849,18.5,33.60256576538086,23.262210845947266,4.869711133187717,0.5097038078016065,8.55460191197189
398,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,294,1.0,51,1,4152.276554485044,2601.0,51,51,120,0,11,35,0,24,35,50,24,11,2,50,74.5,447.7127648591995,False,0,11,36,40,1440,1161.5,0.05173611111111111,0.06414119672836849,18.5,33.60256576538086,23.262210845947266,4.869711133187717,0.5097038078016065,8.55460191197189
399,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,295,1.0,51,1,4152.276554485044,2601.0,51,51,120,14,11,35,0,24,35,50,24,11,2,50,74.5,449.7127648591995,False,0,11,36,40,1440,1173.5,0.05173611111111111,0.06348530038346825,18.5,33.60256576538086,23.262210845947266,4.869711133187717,0.5107835455066828,8.561413597610706
400,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,296,1.0,51,1,4152.276554485044,2601.0,51,51,120,4,11,35,0,24,35,50,24,11,2,50,74.5,452.54119193553925,False,0,11,36,40,1440,1191.0,0.05173611111111111,0.06255247691015953,18.2265625,33.6796875,23.403108596801758,4.869711133187717,0.5121549015129004,8.568337400157919
401,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,296,1.0,51,1,4152.276554485044,2601.0,51,51,119,4,11,35,0,24,35,50,24,11,2,50,74.5,452.54119193553925,False,0,11,36,40,1440,1191.0,0.05173611111111111,0.06255247691015953,18.2265625,33.6796875,23.403108596801758,4.869711133187717,0.5121549015129004,8.568337400157919
402,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,297,1.0,51,1,4152.276554485044,2601.0,51,51,119,50,11,35,0,24,35,50,24,11,2,50,74.5,452.54119193553925,False,0,11,36,40,1440,1191.0,0.05173611111111111,0.06255247691015953,18.2265625,33.6796875,23.403108596801758,4.869711133187717,0.512850009394589,8.571581236939132
403,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,298,1.0,51,1,4152.276554485044,2601.0,51,51,119,0,11,35,0,24,35,50,24,11,2,50,75.5,452.54119193553925,False,0,11,36,40,1440,1191.0,0.05243055555555556,0.06339210747271201,18.2265625,33.6796875,23.403108596801758,4.902284814948658,0.513542780774789,8.57481417004673
404,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,298,1.0,51,1,4152.276554485044,2601.0,51,51,118,0,11,35,0,24,35,50,24,11,2,50,75.5,452.54119193553925,False,0,11,36,40,1440,1191.0,0.05243055555555556,0.06339210747271201,18.2265625,33.6796875,23.403108596801758,4.902284814948658,0.513542780774789,8.57481417004673
405,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,299,1.0,51,1,4152.276554485044,2601.0,51,51,118,0,11,35,0,24,35,50,24,11,2,50,75.5,452.54119193553925,False,0,11,36,40,1440,1191.0,0.05243055555555556,0.06339210747271201,18.2265625,33.6796875,23.403108596801758,4.902284814948658,0.5146096709870007,8.58154970953675
406,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,299,1.0,51,1,4152.276554485044,2601.0,51,51,117,0,11,35,0,24,35,50,24,11,2,50,75.5,452.54119193553925,False,0,11,36,40,1440,1191.0,0.05243055555555556,0.06339210747271201,18.2265625,33.6796875,23.403108596801758,4.902284814948658,0.5146096709870007,8.58154970953675
407,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,300,1.0,51,1,4152.276554485044,2601.0,51,51,117,0,11,35,0,24,35,50,24,11,2,50,75.5,452.54119193553925,False,0,11,36,40,1440,1191.0,0.05243055555555556,0.06339210747271201,18.2265625,33.6796875,23.403108596801758,4.902284814948658,0.5152978161723974,8.58476105373527
